"","060290014","060370002","060370016","060370113","060371002","060371103","060371201","060371301","060371601","060371701","060372005","060374002","060375001","060375005","060376012","060379033","060590007","060591003","060595001","060650012","060655001","060658001","060659001","060710306","060711004","060712002","060719004","060730006","060731002","060731008","061110007","061112002","061113001"
"1999-01-06",76.9434092479286,97.2888198757857,62.2795031058571,113.055900621143,211.158385092143,196.655279503071,146.142857142857,235.835403726643,203.6490683225,161.077639751929,134.375776397429,147.801242235357,175.049689440714,NA,NA,NA,NA,99.8291925472143,125.791925465143,46.599378882,47.4596273291429,112.043478261714,33.52173913,NA,100.242236025143,117.031055900714,107.406832298071,59.2915695418462,90.8756117067857,43.2427536233571,45.1079495039071,63.2186617731,35.6071428570714
"1999-01-20",68.4886645967857,48.8664596272143,34.5900621116429,62.7608695653571,131.214285714143,127.236024845429,60.3447204962143,183.6583850925,150.052795031071,107.217391304357,79.9627329197857,119.708074533929,119.611801241857,NA,NA,NA,NA,82.6552795026429,97.1273291914286,37.7826086957143,32.3633540372857,52.2298136648143,33.4409937886786,NA,59.2546583851429,62.4596273295,56.6273291922857,45.9575098813571,67.8813405798571,29.4147256728357,28.0940146811,29.5515886342,21.5693111236071
"1999-02-03",56.3543330375714,55.3136645965714,37.8043478261429,57.6304347826429,111.900621117071,106.211180124286,57.7639751552643,154.080745341786,117.993788819,111.704968944429,69.9099378885714,89.4130434778571,108.319875777214,NA,NA,NA,NA,60.6180124222143,76.4906832299286,26.9440993787643,35.9130434782143,53.7546583849286,26.9658385092643,NA,67.5372670812143,67.1801242233643,78.0705227725,44.6574792959286,52.7416948998571,26.8103354977143,24.3555900620929,28.9833945866357,18.31902879725
"1999-02-17",54.5093167700714,59.1863354040429,46.6459627327857,80.8664596274286,131.254658386429,125.245341615429,80.0621118015786,168.5372670805,142.608695652786,135.074534162,85.6428571432143,84.7795031055714,107.440993789714,NA,NA,NA,NA,72.8571428576429,96.8788819875714,43.900621118,28.649068323,82.0186335397143,38.3664596273571,NA,67.0900621115714,91.4169254655714,74.9254658382143,56.4312770563571,60.4485930738571,30.8870341615,33.2298607190071,43.4716782072786,23.9006211179071
"1999-03-03",32.652173913,41.599378882,29.8726708075,52.48757764,70.279503106,64.3167701857857,45.102484472,105.301242235786,67.0776397513571,81.7515527947857,44.3540372670714,56.5621118014286,56.3043478263571,NA,NA,NA,NA,29.2080745342143,51.2142857144286,21.9782608695714,21.8819875777143,44.1242236026429,17.4503105589714,NA,45.5838509317143,31.4409937886429,43.4192546584286,35.1859523326667,26.5498490898571,16.2634928477,21.0803487402857,24.435421204,15.0691581968714
"1999-03-17",31.1076604554286,42.6024844719286,37.5683229813571,52.3913043477857,65.4068322982143,69.4161490680714,44.4689440992857,97.8850931676429,80.133540373,87.5496894412857,46.3788819876429,54.3260869565714,66.7422360250714,NA,NA,NA,NA,30.3291925465,50.1149068324286,30.6677018634286,20.6262939958571,47.3291925465786,19.3229813664286,NA,48.4720496894286,34.5683229812143,46.4627329192143,30.2822896945,26.1773950687143,19.00547007345,18.3745126509571,24.6039666855,14.1033314511429
"1999-03-31",29.0153345045,25.7329192547857,17.0434782608571,33.4347826087143,36.1521739131429,42.2267080745,28.8260869566429,81.4192546583571,51.5776397515714,68.2981366460714,27.8850931677857,37.2049689440714,42.2919254658643,NA,NA,NA,NA,19.7919254657214,38.1459627329286,16.7391304348786,14.2298136645357,25.0124223601857,12.0807453415786,NA,31.4844720495714,31.7670807452143,29.1118012422143,20.8790466780909,19.3785800550833,16.3173348391429,14.9722849615143,17.7771490945714,12.6822862492
"1999-04-14",26.757367029,63.7049689439286,27.8975155278571,51.1863354036429,88.621118012,78.7360248443571,43.145962733,103.1739130435,78.1770186332143,88.2484472046429,51.0310559009286,55.4999999997143,54.9503105586857,NA,NA,NA,NA,24.7360248446714,54.1490683227857,23.1273291925714,14.8012422360357,41.8540372671071,18.1583850932286,NA,46.1244824016429,38.7515527951429,39.3602484472143,32.8769409939286,34.1347755506429,17.6775479954286,18.5124752965429,26.8547430829357,17.0123618617
"1999-04-28",21.3121278988917,36.8291925465714,25.5590062112143,37.3136645964286,57.5627329192857,47.1149068322143,31.3291925465571,69.0684641447857,50.8416149066429,68.3026740341429,33.9068322982143,36.8602484472143,34.2546583850071,NA,NA,NA,NA,14.8540372670929,32.3656126483571,21.3944099379286,11.6732204992385,31.5900621117714,11.8478260869643,NA,36.8819875776429,40.3167701863786,35.1118012421429,20.3515080933357,20.0914372146214,9.34161490677857,16.4933653302786,22.9559616107643,15.2001693957857
"1999-05-12",18.4974590628071,42.7111801242143,30.00310559,29.8905649216429,51.7051511119286,39.9409937888571,26.3913043478571,61.7670807452857,NA,54.9380487372143,34.6583850931429,30.1118012422857,23.3354037267071,NA,NA,NA,NA,10.0294045154571,26.8229813664286,23.4596273291429,13.150621118,25.9440993789286,12.04658385095,NA,37.3012422358571,41.5935911914286,37.6428571429286,18.8988095238357,17.8189582155929,9.04232542815714,14.1551383398357,20.9882834556429,13.8252399774143
